-1.1272354450270766e-07,54.99000031573581,4.9999996619966325,-0.0007514903012629057,-99.99789508845868,-0.002253356085235265,-7.514903012826601,21.049115403189802,-22.533560852440615
-1.0207539734924882,55.024805055578845,5.977295812697795,-0.0008535610467599273,-99.99789161027789,-0.002155630882855149,-7.5148846827804725,21.04913018012727,-22.53357958935532
-1.0207541715631159,55.01480558213797,5.977295259133207,-0.0016049912001991195,-99.9957868063376,-0.004408974277658441,-7.514301534473482,21.048039392687002,-22.533433947860402
-1.020754444805113,55.004806319163436,5.977294480289224,-0.0023566104201259534,-99.99368210217551,-0.006661951116678284,-7.516192199273853,21.04704163137474,-22.529768390018035
-1.0207547932334595,54.994807266646546,5.977293476196486,-0.003108392451066661,-99.99157748114419,-0.008914601649788148,-7.517820309449867,21.046210317587537,-22.52650533112623
-1.0207552168597642,54.984808424580365,5.977292246880751,-0.003860306127418167,-99.9894729316228,-0.01116697199549195,-7.519136763482571,21.045495211776043,-22.52370345699336
-1.0207557156921236,54.974809792960286,5.977290792362844,-0.004612317746469932,-99.98736844842517,-0.013419110042687796,-7.520116190540001,21.04483197685535,-22.521380471985566
-1.0207562897352869,54.964811371777785,5.977289112658973,-0.005364393470720076,-99.98526403238805,-0.015671062064799318,-7.52075724239166,21.0441603646685,-22.519520220983026
-1.02075693899085,54.95481316102638,5.9772872077815435,-0.00611650145667831,-99.98315968876341,-0.017922870243946815,-7.521079859587893,21.043436231367266,-22.518081791438675
-1.0207576634577746,54.94481516069749,5.9772850777394595,-0.006868613360260255,-99.98105542524377,-0.020174571253155554,-7.521119035954584,21.042635212771586,-22.517010092070194
-1.0207584631328697,54.93481737078099,5.977282722538597,-0.007620705119089952,-99.97895125022671,-0.02242619576834695,-7.520917588048576,21.041750156149817,-22.51624515165301
-1.0207593380111835,54.92481979126785,5.977280142183055,-0.008372757111141278,-99.97684717165077,-0.024677768648899978,-7.520519920546398,21.04078578414378,-22.515728805562134
-1.0207602880864162,54.91482242214619,5.977277336674987,-0.00912475388194843,-99.97474319632272,-0.026929309513631705,-7.519967707926774,21.039753301210936,-22.515408647754725
-1.0207613133512652,54.90482526340725,5.977274306015431,-0.009876683633767619,-99.97263932969611,-0.029180833492346597,-7.519297518226843,21.038666267099984,-22.51523978699595
-1.020762413797752,54.89482831503773,5.97727105020433,-0.010628537627961746,-99.97053557589595,-0.03143235200508382,-7.518539941888612,21.037537997019882,-22.515185127342676
-1.0207635894173102,54.884831577024954,5.977267569240958,-0.011380309596714058,-99.96843193787493,-0.03368387348576837,-7.517719687368533,21.036380218955458,-22.515214806970647
-1.0207648402011271,54.874835049359206,5.9772638631240085,-0.01213199521579389,-99.96632841761914,-0.035935404010905614,-7.516856190758098,21.035202579120167,-22.51530525117866
-1.0207661661401328,54.86483873202752,5.977259931851982,-0.012883591658551352,-99.96422501635573,-0.038186947823213746,-7.515964427497117,21.034012637431076,-22.51543812336243
-1.0207675672251275,54.85484262501819,5.97725577542321,-0.013635097232663138,-99.96212173474521,-0.040438507756078934,-7.515055741281714,21.032816101072243,-22.515599328749516
