-1.1067595208566888e-07,54.990000315710574,4.999999666310956,-0.0007378396259661571,-99.99789525492122,-0.0022245941062070083,-7.3783962597461965,21.047450775535935,-22.245941061825988
-1.0560366044489384,55.00122979507539,5.988478366444172,-0.0008434384652251398,-99.99789413414015,-0.002125750707511771,-7.378377527294896,21.047466879655627,-22.24595976156242
-1.05603679945974,54.991230321357705,5.98847782018148,-0.00158121825754802,-99.99578949705017,-0.004350334382403412,-7.377797923017518,21.046370908592337,-22.24583674899364
-1.0560370682562414,54.9812310580881,5.988477051487159,-0.0023190493436016334,-99.99368496027762,-0.006574740762998986,-7.37831086063597,21.045367732254036,-22.244063805957808
-1.0560374108420385,54.97123200526147,5.9884760603758735,-0.003056921796549813,-99.99158050723088,-0.008798988475215028,-7.378724529438678,21.044530473894284,-22.242477122269264
-1.056037827219396,54.96123316286781,5.988474846860534,-0.0037948229128619802,-99.9894761263273,-0.011023098905628997,-7.379011163167995,21.043809040057738,-22.241104304062333
-1.056038317388957,54.95123453090275,5.988473410951322,-0.004532737977150279,-99.98737181239778,-0.013247094312469662,-7.379150642811105,21.043139295035274,-22.23995406847746
-1.0560388813497568,54.941236109358954,5.988471752656501,-0.005270651366622671,-99.98526756627791,-0.015470996250969635,-7.379133894646841,21.04246118558852,-22.23901938488123
-1.056039519099369,54.931237898227835,5.988469871982566,-0.006008547751653014,-99.98316339320797,-0.017694824410611792,-7.378963850471216,21.04173071376725,-22.238281596384553
-1.0560402306339647,54.92123989750195,5.988467768934363,-0.006746413086290329,-99.98105930085035,-0.019918595940291578,-7.378653346296936,21.040923597620818,-22.23771529694602
-1.0560410159486056,54.91124210717197,5.98846544351543,-0.0074842352310844976,-99.97895529757886,-0.02214232520701273,-7.378221448093079,21.04003271000954,-22.23729266718962
-1.0560418750374705,54.90124452722836,5.98846289572807,-0.008222004204177333,-99.97685139130328,-0.02436602386926051,-7.37768973107994,21.039062759593676,-22.236986622362423
-1.0560428078940776,54.89124715765939,5.9884601255742,-0.008959712146023355,-99.97474758881242,-0.026589701138547223,-7.377079418555894,21.038024915038676,-22.236772692667643
-1.0560438145114475,54.88124999845462,5.9884571330546805,-0.009697353108753123,-99.97264389554255,-0.028813364125965996,-7.37640962759081,21.036932692234842,-22.23662987400101
-1.0560448948822199,54.87125304960233,5.988453918170144,-0.010434922765460028,-99.9705403156064,-0.03103701820413099,-7.375696567134547,21.035799363209364,-22.236540781420018
-1.056046048998808,54.8612563110907,5.988450480921024,-0.011172418104612933,-99.96843685194392,-0.033260667344227,-7.374953391326294,21.03463661794146,-22.236491401014604
-1.0560472768534641,54.851259782906936,5.9884468213072,-0.011909837147449795,-99.96633350653667,-0.035484314409782225,-7.374190428130845,21.033454071500643,-22.236470655410216
-1.056048578438431,54.84126346504058,5.988442939328742,-0.012647178705178716,-99.96423028061145,-0.03770796140157673,-7.3734155771882754,21.032259259540552,-22.236469917607423
-1.0560499537458217,54.831267357478225,5.9884388349853666,-0.013384442180102304,-99.96212717482626,-0.039931609656280564,-7.372634749130405,21.031057871074438,-22.236482547007796
-1.056051402767845,54.821271460208436,5.988434508276917,-0.014121627407918239,-99.96002418942123,-0.04215526000444708,-7.37185227812315,21.029854065347863,-22.236503481621554
-1.0560529254966715,54.811275773218824,5.988429959202939,-0.014858734535696166,-99.95792132434201,-0.04437891289409007,-7.371071277727083,21.028650790400036,-22.236528896554972
-1.0560545219245228,54.80128029649819,5.988425187763426,-0.01559576392900204,-99.95581857933473,-0.046602568486790064,-7.370293932996525,21.02745006552304,-22.2365559270024
-1.0560561920437461,54.79128503003432,5.9884201939579,-0.016332716102219785,-99.95371595401286,-0.04882622673161663,-7.369521732205442,21.026253215062496,-22.23658244800302
-1.056057935846697,54.78128997381589,5.988414977786157,-0.017069591666886166,-99.9516134479071,-0.05104988742179034,-7.368755646742834,21.025061053789045,-22.236606901886177
-1.0560597533258127,54.77129512782966,5.98840953924811,-0.017806391293734236,-99.94951106050655,-0.0532735502382265,-7.367996268517892,21.023874029681835,-22.236628164258377
-1.0560616444735995,54.761300492063015,5.988403878343426,-0.018543115685102946,-99.94740879127323,-0.055497214782306126,-7.367243913709778,21.02269233163473,-22.236645440623903
-1.0560636092826359,54.7513060665064,5.988397995072113,-0.01927976555514324,-99.94530663967714,-0.057720880601007274,-7.366498700514818,21.02151596941691,-22.236658186998312
